title,txt_content,time_sent,url,brand_name,is_fast_fashion,year
30% online + style crush: the NEW tutu!,,"October 25, 2012 3:55pm",https://milled.com/Gap/30-online-style-crush-the-new-tutu-glNDJPe1GPOwi0lh,GAP,1,2012
3 DAYS: 30% off your online purchase!,,"October 23, 2012 5:09pm",https://milled.com/Gap/3-days-30-off-your-online-purchase-nK2-4FsUESMGbGv_,GAP,1,2012
30% off online + fall’s best layer: the cozy lined pant!,,"October 23, 2012 4:34pm",https://milled.com/Gap/30-off-online-fall-s-best-layer-the-cozy-lined-pant-jSIts49iGkaEw8QB,GAP,1,2012
"NEW! Fun PJs, robes, and slippers for chilly nights & cozy mornings.",,"October 21, 2012 3:56pm",https://milled.com/Gap/new-fun-pjs-robes-and-slippers-for-chilly-nights-cozy-mornings-VWyOBEhCv6QoMf_C,GAP,1,2012
JUMP on it! GapFit pants from $25!,,"October 20, 2012 4:27pm",https://milled.com/Gap/jump-on-it-gapfit-pants-from-25-Josqe_Y12ZIxnpw4,GAP,1,2012
Hurry! 25% off ends TODAY,,"October 19, 2012 5:08pm",https://milled.com/Gap/hurry-25-off-ends-today-R5kEjHXEhhwdky-9,GAP,1,2012
Bundle up & save: 30% off outerwear!,,"October 18, 2012 3:48pm",https://milled.com/Gap/bundle-up-save-30-off-outerwear-VrKwgtmJKrwuyFOY,GAP,1,2012
30% off TODAY: Shop early & save more,,"October 17, 2012 3:57pm",https://milled.com/Gap/30-off-today-shop-early-save-more-1ust0TtQJz8qgxeX,GAP,1,2012
"New POP-BRIGHT scarves—leopard, plaid, stripes & more",,"October 17, 2012 3:52pm",https://milled.com/Gap/new-pop-bright-scarves-leopard-plaid-stripes-more-P2SEjbsjnpe6OfMb,GAP,1,2012
We ♥ stripes from our new First Favorites collection!,,"October 15, 2012 3:56pm",https://milled.com/Gap/we-stripes-from-our-new-first-favorites-collection-2WjeGdsv3D6VPolv,GAP,1,2012
This is IT! Last day for 25% off online styles,,"October 14, 2012 4:40pm",https://milled.com/Gap/this-is-it-last-day-for-25-off-online-styles-6i2llbhEqo0qrqZk,GAP,1,2012
"In stores: all jeans-buy one, get one 50% off",,"October 13, 2012 2:09pm",https://milled.com/Gap/in-stores-all-jeans-buy-one-get-one-50-off-CDBpEOpib98zpkyB,GAP,1,2012
"25% off + Red, Bright & NEW! Winter icons are here",,"October 12, 2012 4:17pm",https://milled.com/Gap/25-off-red-bright-new-winter-icons-are-here-gfdWareiiX1fx94P,GAP,1,2012
"25% off + NEW warm, warmer & warmest outerwear!",,"October 12, 2012 4:06pm",https://milled.com/Gap/25-off-new-warm-warmer-warmest-outerwear-sMuYrDwf-PCfFNcB,GAP,1,2012
Cheers to you! 25% off online for 4 days only,,"October 11, 2012 5:11pm",https://milled.com/Gap/cheers-to-you-25-off-online-for-4-days-only-4hZ4oAr0gj059wZG,GAP,1,2012
Layer up + GO! GapFit musts for winter workouts,,"October 11, 2012 4:58pm",https://milled.com/Gap/layer-up-go-gapfit-musts-for-winter-workouts-AwNO14ZGlMUiMiyE,GAP,1,2012
Dress obsessed! How to rock frocks in the chilly days ahead,,"October 9, 2012 5:28pm",https://milled.com/Gap/dress-obsessed-how-to-rock-frocks-in-the-chilly-days-ahead-vL34RMur5LLgn5Nd,GAP,1,2012
48 hrs left! 30% off + we ♥ NEW sweaters for chilly days ahead!,,"October 7, 2012 12:33pm",https://milled.com/Gap/48-hrs-left-30-off-we-new-sweaters-for-chilly-days-ahead-1L4vzwOQwnol391_,GAP,1,2012
30% off + A NEW mod collection,,"October 6, 2012 12:43pm",https://milled.com/Gap/30-off-a-new-mod-collection-Aa0k5SL7rwqLQtCf,GAP,1,2012
New! The Eversoft Sweater + enjoy up to 40% off!,,"October 5, 2012 4:18pm",https://milled.com/Gap/new-the-eversoft-sweater-enjoy-up-to-40-off-z5vlflvLXAHs4Szz,GAP,1,2012
WOW! 30% off online + up to 40% off in stores,,"October 4, 2012 6:15pm",https://milled.com/Gap/wow-30-off-online-up-to-40-off-in-stores-G6Bjc117w_18peqW,GAP,1,2012
Style Crush: southwestern prints on everything (sweaters & more)!,,"October 3, 2012 3:18pm",https://milled.com/Gap/style-crush-southwestern-prints-on-everything-sweaters-more-M7WzKTnb-1dC6jqG,GAP,1,2012
Ends today! Up to 35% off at our 3 great brands,,"October 2, 2012 5:21pm",https://milled.com/Gap/ends-today-up-to-35-off-at-our-3-great-brands-Q3ZaZ_AlsWVw3IhJ,GAP,1,2012
Up to 35% off at 3 brands + We ❤ outfits—polka dots & stripes,,"October 1, 2012 4:29pm",https://milled.com/Gap/up-to-35-off-at-3-brands-we-outfits-polka-dots-stripes-Zy1P5WwkB5Ixate4,GAP,1,2012
Up to 35% off at 3 great brands + GapKids October Agenda!,,"October 1, 2012 4:21pm",https://milled.com/Gap/up-to-35-off-at-3-great-brands-gapkids-october-agenda-ayBvwA2OXSbebqBu,GAP,1,2012
Thanks! Up to 35% off at 3 great brands,,"October 1, 2012 12:57am",https://milled.com/Gap/thanks-up-to-35-off-at-3-great-brands-jzFHqgJ4h6yygSpr,GAP,1,2012
"Thanks! Up to 35% off at Gap, Banana Republic & Old Navy",,"October 1, 2012 12:57am",https://milled.com/Gap/thanks-up-to-35-off-at-gap-banana-republic-old-navy-C12XfgGW-WMEYH7t,GAP,1,2012
In stores: extra 40% off sale—this weekend!,,"September 28, 2012 5:11pm",https://milled.com/Gap/in-stores-extra-40-off-sale-this-weekend-mh1NTPGG3yGOkP0n,GAP,1,2012
"New arrivals are here! Skinnies, sweaters, and more",,"September 27, 2012 4:31pm",https://milled.com/Gap/new-arrivals-are-here-skinnies-sweaters-and-more-9C2bLinRav_ySyHt,GAP,1,2012
Meet our GapFit Elements Hoodie + 35% off all sale!,,"September 26, 2012 4:21pm",https://milled.com/Gap/meet-our-gapfit-elements-hoodie-35-off-all-sale-yPgL2yAaGtm3EgWG,GAP,1,2012
New softest outfits + 35% off sale!,,"September 26, 2012 3:45pm",https://milled.com/Gap/new-softest-outfits-35-off-sale-3fW0l4Xk2laZm2Ld,GAP,1,2012
LAST DAY! 25% off your online purchase,,"September 25, 2012 8:01pm",https://milled.com/Gap/last-day-25-off-your-online-purchase-S7zDeuDUu2hSasoY,GAP,1,2012
Bright layers for chilly days!,,"September 24, 2012 3:32pm",https://milled.com/Gap/bright-layers-for-chilly-days-jra_CKh-9Z09X44P,GAP,1,2012
3 days only! 25% off your online purchase,,"September 23, 2012 4:52pm",https://milled.com/Gap/3-days-only-25-off-your-online-purchase-SMi1iCFTaQu3xp6G,GAP,1,2012
We ♥ cords: fall's favorite NEW pant!,,"September 22, 2012 3:50pm",https://milled.com/Gap/we-cords-falls-favorite-new-pant--YP-xWl39MX6vAw9,GAP,1,2012
Ends TODAY: Extra 25% off all sale styles,,"September 21, 2012 5:45pm",https://milled.com/Gap/ends-today-extra-25-off-all-sale-styles-4eC6X8D4dwzlaP4-,GAP,1,2012
Cuddle up: cozy NEW sleepwear in fun prints & colors,,"September 20, 2012 3:47pm",https://milled.com/Gap/cuddle-up-cozy-new-sleepwear-in-fun-prints-colors-ICBTYz_6HZfaImlk,GAP,1,2012
3 days only! Extra 25% off all sale styles,,"September 19, 2012 4:13pm",https://milled.com/Gap/3-days-only-extra-25-off-all-sale-styles-47snzSyI3SB4x05h,GAP,1,2012
"Ends Soon! Buy 1, get 1 50% off in stores + 25% off 1969 jeans online",,"September 18, 2012 4:29pm",https://milled.com/Gap/ends-soon-buy-1-get-1-50-off-in-stores-25-off-1969-jeans-online-_pGbBH758hJzFpzu,GAP,1,2012
25% off online + in stores! Weekends are meant for shopping ♥,,"September 15, 2012 4:00pm",https://milled.com/Gap/25-off-online-in-stores-weekends-are-meant-for-shopping-Btpqgjei4dV_AdXD,GAP,1,2012
"Plus, just in: NEW arrivals to fall for...",,"September 14, 2012 4:33pm",https://milled.com/Gap/plus-just-in-new-arrivals-to-fall-for-IpksnUEv_5OnWGLA,GAP,1,2012
Final hours! Up to 40% off at our Kids & Baby Sale,,"September 13, 2012 3:37pm",https://milled.com/Gap/final-hours-up-to-40-off-at-our-kids-baby-sale-QMBAAtHiKPzlVAjV,GAP,1,2012
The best-loved Sexy Boyfriend Jean–now in THE ICON SHOP,,"September 12, 2012 3:52pm",https://milled.com/Gap/the-best-loved-sexy-boyfriend-jean-now-in-the-icon-shop-xR0ipi3PFp4hFrTG,GAP,1,2012
3 more days! Up to 40% off at our Kids & Baby Sale,,"September 11, 2012 3:41pm",https://milled.com/Gap/3-more-days-up-to-40-off-at-our-kids-baby-sale-S2CVkCu8-UFnlu90,GAP,1,2012
Meet our NEW boyfriend…sweater + 25% off your purchase!,,"September 9, 2012 3:43pm",https://milled.com/Gap/meet-our-new-boyfriend-sweater-25-off-your-purchase-CkSo6WrRrPFa8rtO,GAP,1,2012
FINAL HOURS: 25% off your women’s & men’s online + in store purchase!,,"September 9, 2012 3:37pm",https://milled.com/Gap/final-hours-25-off-your-women-s-men-s-online-in-store-purchase-G2XjX6q5IJnhsqji,GAP,1,2012
Up to 40% off! Don't miss our twice-yearly Kids & Baby Sale,,"September 8, 2012 3:31pm",https://milled.com/Gap/up-to-40-off-dont-miss-our-twice-yearly-kids-baby-sale-o4hItW912k4gZ9mT,GAP,1,2012
Introducing our NEW organic & cozy First Favorites!,,"September 7, 2012 3:36pm",https://milled.com/Gap/introducing-our-new-organic-cozy-first-favorites-ZdQ0qIIT42Ocuwp-,GAP,1,2012
Last day for 30% off tops-what a treat!,,"September 5, 2012 4:08pm",https://milled.com/Gap/last-day-for-30-off-tops-what-a-treat-V59OCr60jtPbtj2O,GAP,1,2012
It's on! Kids & Baby sale-Up to 40% off,,"September 4, 2012 3:55pm",https://milled.com/Gap/its-on-kids-baby-sale-up-to-40-off-K-6P4s7j-tyhI9R1,GAP,1,2012
30% off women's & men's tops! Midweek treat for you ❤,,"September 4, 2012 3:48pm",https://milled.com/Gap/30-off-womens-mens-tops-midweek-treat-for-you-cZLAvvduiUX1am7w,GAP,1,2012
30% off at our 3 great brands + the new 1969 legging cord,,"September 2, 2012 3:42pm",https://milled.com/Gap/30-off-at-our-3-great-brands-the-new-1969-legging-cord-vq6wy1rHOsKq-NYn,GAP,1,2012
30% off at our 3 great brands + 6 things we ♥!,,"September 2, 2012 3:28pm",https://milled.com/Gap/30-off-at-our-3-great-brands-6-things-we-NlPEyuSF0_FB-e8o,GAP,1,2012
Trend we love: sweatshirt chic!,,"August 30, 2012 4:18pm",https://milled.com/Gap/trend-we-love-sweatshirt-chic-aTGjx3-vVjPWxI2E,GAP,1,2012
TOMORROW: up to 40% off select styles in stores!,,"August 29, 2012 3:54pm",https://milled.com/Gap/tomorrow-up-to-40-off-select-styles-in-stores-dB2dYZdCo6vTfpZS,GAP,1,2012
It's here! Our coziest First Favorites collection yet,,"August 29, 2012 3:17pm",https://milled.com/Gap/its-here-our-coziest-first-favorites-collection-yet-8QNO9oywD28t_wI1,GAP,1,2012
New from THE ICON SHOP—The Studio Sweater,,"August 28, 2012 3:50pm",https://milled.com/Gap/new-from-the-icon-shop-the-studio-sweater-0bP0p8a2bJo2juS5,GAP,1,2012
1 DAY ONLY: $16 sleep sets online!,,"August 28, 2012 3:33pm",https://milled.com/Gap/1-day-only-16-sleep-sets-online-U6fQS4beDCscJmcc,GAP,1,2012
Outfits we love! Cords in COLOR…,,"August 26, 2012 3:50pm",https://milled.com/Gap/outfits-we-love-cords-in-color-cDDRw5IOup6b1gB2,GAP,1,2012
It's here! Star Wars by JunkFood T's & more!,,"August 26, 2012 3:17pm",https://milled.com/Gap/its-here-star-wars-by-junkfood-ts-more-iGsRE0MzYrYkb6kY,GAP,1,2012
The Warmest Jacket: back & better than ever!,,"August 24, 2012 3:18pm",https://milled.com/Gap/the-warmest-jacket-back-better-than-ever-h6h6-y9kq29BwD05,GAP,1,2012
To-do: shop! Today snag 25% off your purchase,,"August 23, 2012 4:17pm",https://milled.com/Gap/to-do-shop-today-snag-25-off-your-purchase-sXLp3QVfY14jMvJl,GAP,1,2012
Calling all mod girls: our NEW retro-cool collection is here!,,"August 23, 2012 3:58pm",https://milled.com/Gap/calling-all-mod-girls-our-new-retro-cool-collection-is-here-vqqRyWrSCLFxoxxn,GAP,1,2012
To-do: shop! 25% off your online purchase,,"August 22, 2012 3:51pm",https://milled.com/Gap/to-do-shop-25-off-your-online-purchase-l-Yc_3yhffAKs6_F,GAP,1,2012
"First smile, first giggle, first Gap logo ♥",,"August 22, 2012 3:23pm",https://milled.com/Gap/first-smile-first-giggle-first-gap-logo-_ZO4HVM8DItZgnrP,GAP,1,2012
30% off your purchase! Shop early and save more,,"August 20, 2012 4:06pm",https://milled.com/Gap/30-off-your-purchase-shop-early-and-save-more-LAH3Nqi20_OawbI_,GAP,1,2012
Don't miss it! 30% off uniforms + backpacks!,,"August 19, 2012 3:36pm",https://milled.com/Gap/dont-miss-it-30-off-uniforms-backpacks-KilpELLVqAoqftrx,GAP,1,2012
Final Hours! 25% off your online purchase,,"August 18, 2012 3:29pm",https://milled.com/Gap/final-hours-25-off-your-online-purchase-X9lQAyGQJzzkRFi3,GAP,1,2012
Still time for 25% off your purchase!,,"August 17, 2012 3:27pm",https://milled.com/Gap/still-time-for-25-off-your-purchase-Bf6FlBqGe-LAHi9e,GAP,1,2012
"Bold leopard print, pops of pink-meet Bryant Park",,"August 16, 2012 3:23pm",https://milled.com/Gap/bold-leopard-print-pops-of-pink-meet-bryant-park-tBksrQDY0Iqo2v4Q,GAP,1,2012
New! Cozy layers from our Park House Collection,,"August 15, 2012 7:18am",https://milled.com/Gap/new-cozy-layers-from-our-park-house-collection-cMt3wzVtS18ChgPi,GAP,1,2012
Meet THE ICON SHOP—featuring The Academy Blazer,,"August 14, 2012 8:14am",https://milled.com/Gap/meet-the-icon-shop-featuring-the-academy-blazer-olVnA9OeHzsq4cqr,GAP,1,2012
30% off kids uniforms + backpacks!,,"August 14, 2012 8:08am",https://milled.com/Gap/30-off-kids-uniforms-backpacks-mR8ZjqhuSRRWgftw,GAP,1,2012
Together forever: the ankle zip legging + ballet flat ♥,,"August 12, 2012 8:23am",https://milled.com/Gap/together-forever-the-ankle-zip-legging-ballet-flat-FWNPJn4GgYDCNYBz,GAP,1,2012
Get More of What You Want,,"July 27, 2012 8:11am",https://milled.com/Gap/get-more-of-what-you-want-wjTniM5W9EG8ZAPW,GAP,1,2012
Welcome to Gap! Special Offer + FREE Shipping Every Day,,"July 25, 2012 3:22pm",https://milled.com/Gap/welcome-to-gap-special-offer-free-shipping-every-day-EfYi3itXsBi7p55w,GAP,1,2012
Thank you for registering with Mango!,"mango.com (http://shop.mango.com/) Welcome —! Thank you for signing up with mango.com. (http://shop.mango.com/) From now on, we will keep you up to date with our latest news. Your details are: — — 1 Broadway NEW YORK, NY 10036 Best wishes from the whole team. mango.com / (http://www.mango.com) mango.com (http://shop.mango.com/) To unsubscribe or change your data press here. (https://ssl.mango.com/registroExterno.faces?op=registro&pais=400&idioma=US&mail=—&tienda=she) If you have any questions or suggestions you would like to put to us, you can get in touch with our Customer Service (shop.mango.com/redirect.faces?op=ayuda&seccion=form&tiendaid=she&pais=400&idioma=US) or by mail at: MANGO On-Line Inc. Customer Service Department 150 Raritan Center Parkway Edison, New Jersey 08837 You can also contact MANGO On-Line Inc. by phone at our toll free number 1.866.666.4664 between 6:00am and 6:00pm (EST). Kind regards from the MANGO team, MANGO.com (http://shop.mango.com/)","October 3, 2012 5:42pm",https://milled.com/mango/thank-you-for-registering-with-mango-lWdFcoAGRRXtEEuT,Mango,1,2012
Get inspired: complete your New Year outfit with beauty and nail tricks,,"December 30, 2012 3:13pm",https://milled.com/ASOS/get-inspired-complete-your-new-year-outfit-with-beauty-and-nail-tricks-JBKkz5Yss5PX2xPU,ASOS,1,2012
Shop the up to 50% off sale top 100,,"December 30, 2012 3:01pm",https://milled.com/ASOS/shop-the-up-to-50-off-sale-top-100-aX9jO8xTx9Hfo6PH,ASOS,1,2012
Relax! Sale prices have dropped + there's loads more newness,,"December 26, 2012 3:18pm",https://milled.com/ASOS/relax-sale-prices-have-dropped-theres-loads-more-newness-BJHXv0QPYcBnTEuv,ASOS,1,2012
"Bored of your folks yet? Check out the sale, we've added new lines",,"December 26, 2012 3:01pm",https://milled.com/ASOS/bored-of-your-folks-yet-check-out-the-sale-weve-added-new-lines-t77eMPK23zWdgY6A,ASOS,1,2012
Shop the ASOS fashion editors pick of the best bits of the sale,,"December 23, 2012 3:11pm",https://milled.com/ASOS/shop-the-asos-fashion-editors-pick-of-the-best-bits-of-the-sale-BugnV0rFCuY_AEYm,ASOS,1,2012
Shop the up to 50% off sale top 50,,"December 23, 2012 3:01pm",https://milled.com/ASOS/shop-the-up-to-50-off-sale-top-50-ncc6cQXCwE5_91H9,ASOS,1,2012
There's still time! Get a half price outfit in the sale in time for NYE,,"December 21, 2012 4:19pm",https://milled.com/ASOS/theres-still-time-get-a-half-price-outfit-in-the-sale-in-time-for-nye-GbPJycUF1Znd0x2w,ASOS,1,2012
"Calm down, calm down. There's still time to look smart for NYE!",,"December 21, 2012 3:53pm",https://milled.com/ASOS/calm-down-calm-down-theres-still-time-to-look-smart-for-nye-aSgT_I2ay6bRy0qq,ASOS,1,2012
Up to 50% off sale now on! Virtually everything on site for less,,"December 20, 2012 3:16pm",https://milled.com/ASOS/up-to-50-off-sale-now-on-virtually-everything-on-site-for-less-XZGzb6WVxos0gIEN,ASOS,1,2012
"Love shoes? Love up to 50% off! Plus, cool brands for up to 25% less",,"December 18, 2012 12:30pm",https://milled.com/ASOS/love-shoes-love-up-to-50-off-plus-cool-brands-for-up-to-25-less-BzTsF9eqEdqQBHa7,ASOS,1,2012
Kick it in fresh shoes with up to 50% off and load up on layers,,"December 18, 2012 12:03pm",https://milled.com/ASOS/kick-it-in-fresh-shoes-with-up-to-50-off-and-load-up-on-layers-6TpHnu3rs99cb7sO,ASOS,1,2012
Today only: FREE EXPRESS shipping in time for the holidays,,"December 17, 2012 3:05pm",https://milled.com/ASOS/today-only-free-express-shipping-in-time-for-the-holidays-PClaZ5HzekB5WnsL,ASOS,1,2012
Savvy Sunday: up to 60% off gifts. 24hrs only. QUICK!,,"December 16, 2012 10:33am",https://milled.com/ASOS/savvy-sunday-up-to-60-off-gifts-24hrs-only-quick-zBmgrGNt2amqkQf9,ASOS,1,2012
Get up to 60% off gifts and avoid the Christmas panic. 24hrs only,,"December 16, 2012 10:02am",https://milled.com/ASOS/get-up-to-60-off-gifts-and-avoid-the-christmas-panic-24hrs-only-sgyhJBkmfXfdZJz2,ASOS,1,2012
Shop now in time for Christmas plus get 20% off,,"December 14, 2012 3:19pm",https://milled.com/ASOS/shop-now-in-time-for-christmas-plus-get-20-off-45tOmb8RGiq2moiD,ASOS,1,2012
Up to 25% off your favorite brands + send a Christmas message with a twist!,,"December 13, 2012 4:07pm",https://milled.com/ASOS/up-to-25-off-your-favorite-brands-send-a-christmas-message-with-a-twist-j0BxVCDyVNaYIOjz,ASOS,1,2012
Look slick in your favorite brands for under $55,,"December 12, 2012 3:15pm",https://milled.com/ASOS/look-slick-in-your-favorite-brands-for-under-55-Kl50sqpcE7oGTeSw,ASOS,1,2012
So many parties + 50% off going out gear = many outfit options!,,"December 10, 2012 2:55pm",https://milled.com/ASOS/so-many-parties-50-off-going-out-gear-many-outfit-options-rXsfUynZcjnTFbdf,ASOS,1,2012
Up to 50% off footwear: upgrade those shabby shoes,,"December 10, 2012 2:53pm",https://milled.com/ASOS/up-to-50-off-footwear-upgrade-those-shabby-shoes-Qw-w3tISTph13LK_,ASOS,1,2012
You want it all? Get an extra 20% off everything on site for 24hrs only,,"December 9, 2012 9:43am",https://milled.com/ASOS/you-want-it-all-get-an-extra-20-off-everything-on-site-for-24hrs-only-fZDgssNKwHSZ16tP,ASOS,1,2012
Savvy Sunday. 20% off everything,,"December 9, 2012 9:37am",https://milled.com/ASOS/savvy-sunday-20-off-everything-CoqiI3qRKlff2qrq,ASOS,1,2012
Your party pics from around the world + shop labels up to 25% off,,"December 6, 2012 3:25pm",https://milled.com/ASOS/your-party-pics-from-around-the-world-shop-labels-up-to-25-off-_zeJ2zJHKQro4PID,ASOS,1,2012
Shop our winter edit with up to 25% off,,"December 6, 2012 3:12pm",https://milled.com/ASOS/shop-our-winter-edit-with-up-to-25-off-RxQt705BEfmV-dLS,ASOS,1,2012
Save $30 + get the presents you want with an ASOS Gift List,,"December 5, 2012 3:15pm",https://milled.com/ASOS/save-30-get-the-presents-you-want-with-an-asos-gift-list-3UVIM-xng4rN7JLm,ASOS,1,2012
Gift inspiration: 'Tis the season to give gifts! Up to 25% off cool labels,,"December 3, 2012 4:28pm",https://milled.com/ASOS/gift-inspiration-tis-the-season-to-give-gifts-up-to-25-off-cool-labels-2tm46AGVROeaBazc,ASOS,1,2012
"25% off brands. Plus check out our gifts, knits and hits",,"December 3, 2012 3:55pm",https://milled.com/ASOS/25-off-brands-plus-check-out-our-gifts-knits-and-hits-JVrJEZtLlTZV_vi-,ASOS,1,2012
Savvy Sunday: Up to 60% off gifts,,"December 2, 2012 10:06am",https://milled.com/ASOS/savvy-sunday-up-to-60-off-gifts-3EH3val1A1RX4WHx,ASOS,1,2012
"Up to 50% off your favorite brands: G-Star, Diesel... the lot",,"December 2, 2012 9:30am",https://milled.com/ASOS/up-to-50-off-your-favorite-brands-g-star-diesel-the-lot-91sEJRXuUGTi_mYG,ASOS,1,2012
